Date,AMC,AMZN,BTC-USD,GME,QQQ,VWUSX,^GSPC
2016-04-26,20.96,616.88,466.09,26.01,104.0,28.5,2091.7
2016-04-27,21.41,606.57,444.69,26.06,103.16,28.44,2095.15
2016-04-28,21.58,602.0,449.01,25.68,101.92,,2075.81
2016-04-29,21.54,659.59,455.1,25.6,101.38,28.12,2065.3
2016-04-30,,,448.32,,,,
2016-05-01,,,451.88,,,,
2016-05-02,22.08,683.85,444.67,25.26,102.34,28.38,2081.43
2016-05-03,21.81,671.32,450.3,24.43,101.39,28.08,2063.37
2016-05-04,21.99,670.9,446.72,24.0,100.74,27.97,2051.12
2016-05-05,22.07,659.09,447.98,23.5,100.71,27.93,2050.63
2016-05-06,22.28,673.95,459.6,23.49,101.25,28.03,2057.14
2016-05-07,,,458.54,,,,
2016-05-08,,,458.55,,,,
2016-05-09,22.28,679.75,460.48,23.57,101.53,,2058.69
2016-05-10,22.88,703.07,450.89,23.82,102.92,28.58,2084.39
2016-05-11,22.67,713.23,452.73,22.79,101.99,28.33,2064.46
2016-05-12,22.34,717.93,454.77,22.72,101.54,,2064.11
2016-05-13,22.41,709.92,455.67,22.43,101.17,28.14,2046.61
2016-05-14,,,455.67,,,,
2016-05-15,,,457.57,,,,
2016-05-16,22.42,710.66,454.16,22.65,102.44,28.41,2066.66
2016-05-17,22.41,695.27,453.78,22.22,101.15,,2047.21
2016-05-18,22.09,697.45,454.62,21.88,101.52,28.18,2047.63
2016-05-19,21.43,698.52,438.71,22.29,100.99,28.0,2040.04
2016-05-20,21.58,702.8,442.68,22.23,102.1,,2052.32
2016-05-21,,,443.19,,,,
2016-05-22,,,439.32,,,,
2016-05-23,21.52,696.75,444.15,22.22,101.97,28.17,2048.04
2016-05-24,21.91,704.2,445.98,22.4,104.01,,2076.06
2016-05-25,21.77,708.35,449.6,23.21,104.76,,2090.54
2016-05-26,21.81,714.91,453.38,23.4,105.06,28.82,2090.1
2016-05-27,22.26,712.24,473.46,22.48,105.61,28.97,2099.06
2016-05-28,,,530.04,,,,
2016-05-29,,,526.23,,,,
2016-05-30,,,533.86,,,,
2016-05-31,21.97,722.79,531.39,22.72,105.81,28.98,2096.95
2016-06-01,22.12,719.44,536.92,22.6,105.82,29.01,2099.33
2016-06-02,22.32,728.24,537.97,22.55,106.04,29.18,2105.26
2016-06-03,22.0,725.54,569.19,22.35,105.54,29.06,2099.13
2016-06-04,,,572.73,,,,
2016-06-05,,,574.98,,,,
2016-06-06,21.7,726.73,585.54,22.51,105.93,,2109.41
2016-06-07,21.48,723.74,576.6,22.51,105.66,29.11,2112.13
2016-06-08,21.48,726.64,581.65,22.32,105.84,29.22,2119.12
2016-06-09,21.41,727.65,574.63,21.57,105.67,29.1,2115.48
2016-06-10,20.74,717.91,577.47,20.98,104.47,,2096.07
2016-06-11,,,606.73,,,,
2016-06-12,,,672.78,,,,
2016-06-13,20.42,715.24,704.38,20.59,103.6,28.49,2079.06
2016-06-14,20.46,719.3,685.56,20.35,103.6,,2075.32
2016-06-15,20.68,714.26,694.47,20.66,103.3,28.4,2071.5
2016-06-16,20.96,717.51,766.31,20.51,103.61,,2077.99
2016-06-17,20.82,706.39,748.91,20.68,102.39,,2071.22
2016-06-18,,,756.23,,,,
2016-06-19,,,763.78,,,,
2016-06-20,21.09,714.01,737.23,20.88,103.04,28.37,2083.25
2016-06-21,20.86,715.82,666.65,20.43,103.36,28.42,2088.9
2016-06-22,20.73,710.6,596.12,20.56,103.11,28.35,2085.45
2016-06-23,20.97,722.08,623.98,20.82,104.58,,2113.32
2016-06-24,20.74,698.96,665.3,20.04,100.28,,2037.41
2016-06-25,,,665.12,,,,
2016-06-26,,,629.37,,,,
2016-06-27,20.03,691.36,655.28,20.17,98.29,27.12,2000.54
2016-06-28,20.41,707.95,647.0,20.6,100.44,,2036.09
2016-06-29,21.11,715.6,639.89,20.89,102.22,,2070.77
2016-06-30,21.25,715.62,673.34,21.02,103.4,,2098.86
2016-07-01,21.7,725.68,676.3,21.4,103.92,,2102.95
2016-07-02,,,703.7,,,,
2016-07-03,,,658.66,,,,
2016-07-04,,,683.66,,,,
2016-07-05,21.1,728.1,670.63,20.8,103.29,,2088.55
2016-07-06,20.87,737.61,677.33,20.93,104.13,28.55,2099.73
2016-07-07,21.24,736.57,640.56,20.82,104.44,,2097.9
2016-07-08,21.24,745.81,666.52,21.64,106.05,29.04,2129.9
2016-07-09,,,650.96,,,,
2016-07-10,,,649.36,,,,
2016-07-11,21.38,753.78,647.66,22.5,106.66,29.14,2137.16
2016-07-12,22.94,748.21,664.55,22.73,107.2,29.33,2152.14
2016-07-13,23.58,742.63,654.47,22.82,106.94,29.28,2152.43
2016-07-14,23.55,741.2,658.08,22.63,107.67,,2163.75
2016-07-15,23.58,735.44,663.26,22.14,107.5,29.39,2161.74
2016-07-16,,,660.77,,,,
2016-07-17,,,679.46,,,,
2016-07-18,23.52,736.07,673.11,23.87,108.21,29.5,2166.89
2016-07-19,23.47,739.95,672.86,23.87,107.81,29.48,2163.78
2016-07-20,23.14,745.72,665.68,24.61,109.07,29.72,2173.02
2016-07-21,23.15,744.43,665.01,24.52,108.82,29.71,2165.17
2016-07-22,23.55,744.86,650.62,24.37,109.28,29.87,2175.03
2016-07-23,,,655.56,,,,
2016-07-24,,,661.28,,,,
2016-07-25,23.03,739.61,654.1,24.42,109.29,29.84,2168.48
2016-07-26,23.05,735.59,651.78,24.71,109.41,,2169.18
2016-07-27,22.52,736.67,654.35,24.77,110.17,29.92,2166.58
2016-07-28,22.73,752.61,655.03,24.65,110.55,30.11,2170.06
2016-07-29,22.65,758.81,656.99,24.48,110.79,30.13,2173.6
2016-07-30,,,655.05,,,,
2016-07-31,,,624.68,,,,
2016-08-01,21.91,767.74,606.27,24.0,111.38,30.22,2170.84
2016-08-02,21.42,760.58,547.47,23.12,110.54,30.03,2157.03
2016-08-03,21.73,754.64,566.35,23.44,110.9,30.15,2163.79
2016-08-04,22.06,760.77,578.29,23.46,111.22,30.17,2164.25
2016-08-05,22.35,765.98,575.04,23.76,112.29,30.16,2182.87
2016-08-06,,,587.78,,,,
2016-08-07,,,592.69,,,,
2016-08-08,22.26,766.56,591.05,23.56,112.16,30.04,2180.89
2016-08-09,22.22,768.31,587.8,23.43,112.42,30.07,2181.74
2016-08-10,22.63,768.56,592.1,23.84,112.13,30.02,2175.49
2016-08-11,22.82,771.24,589.12,24.6,112.61,,2185.79
2016-08-12,22.94,772.56,587.56,24.79,112.69,,2184.05
2016-08-13,,,585.59,,,,
2016-08-14,,,570.47,,,,
2016-08-15,22.87,768.49,567.24,25.09,113.17,30.24,2190.15
2016-08-16,22.9,764.04,577.44,24.65,112.54,,2178.15
2016-08-17,22.83,764.63,573.22,24.37,112.75,,2182.22
2016-08-18,23.16,764.46,574.32,24.65,112.78,30.08,2187.02
2016-08-19,23.02,757.31,575.63,25.08,112.75,,2183.87
2016-08-20,,,581.7,,,,
2016-08-21,,,581.31,,,,
2016-08-22,22.83,759.48,586.75,24.88,112.83,30.09,2182.64
2016-08-23,22.9,762.45,583.41,25.38,113.04,,2186.9
2016-08-24,23.17,757.25,580.18,25.08,112.3,29.93,2175.44
2016-08-25,23.22,759.22,577.76,25.43,112.12,,2172.47
2016-08-26,22.81,769.0,579.65,22.73,112.29,29.88,2169.04
2016-08-27,,,569.95,,,,
2016-08-28,,,573.91,,,,
2016-08-29,22.93,771.29,574.11,22.91,112.44,29.96,2180.38
2016-08-30,22.95,767.58,577.5,22.53,112.07,29.9,2176.12
2016-08-31,23.41,769.16,575.47,22.45,111.96,29.86,2170.95
2016-09-01,23.64,770.62,572.3,22.17,112.25,,2170.86
2016-09-02,23.63,772.44,575.54,22.45,112.61,30.01,2179.98
2016-09-03,,,598.21,,,,
2016-09-04,,,608.63,,,,
2016-09-05,,,606.59,,,,
2016-09-06,23.66,788.87,610.44,22.44,113.31,30.18,2186.48
2016-09-07,24.01,784.48,614.54,22.54,113.38,30.23,2186.16
2016-09-08,23.89,784.06,626.32,22.26,112.72,,2181.3
2016-09-09,23.48,760.14,622.86,21.78,109.88,29.38,2127.81
2016-09-10,,,623.51,,,,
2016-09-11,,,606.72,,,,
2016-09-12,24.02,771.49,608.24,21.67,111.85,29.82,2159.04
2016-09-13,23.98,761.01,609.24,21.63,110.85,29.46,2127.02
2016-09-14,24.02,761.09,610.68,21.66,111.38,29.49,2125.77
2016-09-15,24.49,769.69,607.16,21.83,113.11,29.79,2147.26
2016-09-16,24.73,778.52,606.97,21.71,113.06,29.73,2139.16
2016-09-17,,,605.98,,,,
2016-09-18,,,609.87,,,,
2016-09-19,24.67,775.1,609.23,22.36,112.57,29.7,2139.12
2016-09-20,24.62,780.22,608.31,22.21,112.78,,2139.76
2016-09-21,24.41,789.74,597.15,22.54,113.89,30.0,2163.12
2016-09-22,24.53,804.7,596.3,22.65,114.79,30.25,2177.18
2016-09-23,24.28,805.75,602.84,22.59,114.06,,2164.69
2016-09-24,,,602.62,,,,
2016-09-25,,,600.83,,,,
2016-09-26,23.73,799.16,608.04,22.15,113.11,,2146.1
2016-09-27,24.27,816.11,606.17,21.98,114.22,,2159.93
2016-09-28,24.26,828.72,604.73,22.03,114.42,,2171.37
2016-09-29,23.87,829.05,605.69,21.75,113.59,,2151.13
2016-09-30,24.09,837.31,609.73,22.11,114.44,30.12,2168.27
2016-10-01,,,613.98,,,,
2016-10-02,,,610.89,,,,
2016-10-03,24.97,836.74,612.13,22.26,114.27,,2161.2
2016-10-04,24.51,834.03,610.2,21.74,114.1,29.98,2150.49
2016-10-05,24.75,844.36,612.51,21.79,114.5,30.05,2159.73
2016-10-06,25.15,841.66,613.02,21.38,114.45,,2160.77
2016-10-07,24.98,839.43,617.12,21.38,114.2,,2153.74
2016-10-08,,,619.11,,,,
2016-10-09,,,616.75,,,,
2016-10-10,25.03,841.71,618.99,21.5,114.92,29.99,2163.66
2016-10-11,24.41,831.0,641.07,20.87,113.28,29.51,2136.73
2016-10-12,24.72,834.09,636.19,20.93,113.18,29.54,2139.18
2016-10-13,24.29,829.28,636.79,20.41,112.78,29.43,2132.55
2016-10-14,24.6,822.96,640.38,20.34,112.91,,2132.98
2016-10-15,,,638.65,,,,
2016-10-16,,,641.63,,,,
2016-10-17,24.45,812.95,639.19,19.79,112.61,,2126.5
2016-10-18,24.49,817.65,637.96,19.89,113.61,29.62,2139.6
2016-10-19,24.45,817.69,630.52,20.03,113.6,,2144.29
2016-10-20,24.49,810.32,630.86,20.12,113.46,29.64,2141.34
2016-10-21,24.64,818.99,632.83,20.04,113.89,,2141.16
2016-10-22,,,657.29,,,,
2016-10-23,,,657.07,,,,
2016-10-24,24.87,838.09,653.76,20.14,115.26,,2151.33
2016-10-25,24.49,835.18,657.59,19.83,114.89,29.65,2143.16
2016-10-26,24.56,822.59,678.3,19.85,114.11,,2139.43
2016-10-27,24.37,818.36,688.31,19.22,113.59,,2133.04
2016-10-28,24.29,776.32,689.65,19.15,112.88,29.3,2126.41
2016-10-29,,,714.48,,,,
2016-10-30,,,701.86,,,,
2016-10-31,24.37,789.82,700.97,19.27,112.77,29.26,2126.15
2016-11-01,23.79,785.41,729.79,18.88,111.92,29.03,2111.72
2016-11-02,23.71,765.56,740.83,16.77,111.02,28.72,2097.94
2016-11-03,23.87,767.03,688.7,16.69,109.94,,2088.66
2016-11-04,24.25,755.05,703.23,16.61,109.55,,2085.18
2016-11-05,,,703.42,,,,
2016-11-06,,,711.52,,,,
2016-11-07,24.87,784.93,703.13,17.02,112.15,,2131.52
